academicDepartment,subjectArea,schoolBulletinPrefix,courseNumber,name,pointsMin,pointsMax
SOSC,SOSC,S,3930,The Politics of Population,3,0
EDUC,EDUC,S,3910,Reform of the NYC Department of Education: Systemic Organizational Change,3,0
FRRP,FREN,S,1202,"Intermediate French, II",4,0
ASMB,ASST,BC,3610,Persian Literature Through English Translation,3,0
FILM,FILM,S,4033,Writing and Producing for the Web,3,0
WPGS,WRIT,S,4323,Writing the Young Adult Novel,3,0
ANTH,ANTH,S,3965,Sexual Ideologies and Epistemologies,3,0
ANTH,ANTH,S,3981,"Gender, Development and Education",3,0
BUSI,BUSI,S,3703,Leadership in Organizations,3,0
AHAR,AHIS,S,3858,Italian Baroque Painting,3,0
AHAR,AHIS,S,3899,A History of Disaster in Art,3,0
UNSC,INAF,S,6571,"The UN and Criminal Violence: Developing Strategic Responses to Organized Crime, Trafficking, Gangs and Piracy",3,0
ENGB,ENGL,G,3995,Reading Lacan,3,0
SLAL,CLSL,W,4004,Introduction to Twentieth-Century Central European Fiction,3,0
WPGS,WRIT,S,4313,Writing Children's Books,3,0
WPGS,WRIT,S,4810,How to Write Funny,3,0
ENGB,ENGL,BC,3997,Senior Seminars: Film/Literature: City Girls: Fiction and Film by and about Urban Women,4,0
HRSB,HRTS,BC,3061,Human Rights & the UN in Practice,4,0
PHYS,PHYS,S,1403,Introduction To Classical and Quantum Waves,3,0
THEA,THEA,S,4040,Shakespeare Summer Intensive,6,0
FILM,FILM,S,,"The Finished Script - Television Writing Intensive, Part II",3,0
FILM,FILM,S,4002,Advanced Screenwriting: Finishing Your Feature,3,0
VIAR,VIAR,S,4107,Photography Intensive,6,0
VIAR,VIAR,S,4104,Contemporary Ceramics Workshop,3,0
VIAR,VIAR,S,4106,Advanced Printmaking Intensive,6,0
LING,LING,W,4444,In Search of Language: From Rousseau to Derrida,0,3
SLAL,CLPL,W,4120,The Polish Short Story: in Comparative Text,3,0
FRNB,CPLS,BC,3078,Literature of Francophone North America,3,0
FRNB,CPLS,BC,3026,Poems and Paintings: Literature and Art of the French Renaissance,3,0
ANTH,ANTH,V,3975,Anthropology of Media,4,0
ANTH,ANTH,V,3971,Culture and Environmental Behavior,4,0
ANTH,ANTH,V,3120,Historical Rituals in Latin America,3,0
ANTH,ANTH,G,6046,Ethnography of the Nation-State,3,0
ASMB,ASCM,W,4400,God in Muslim Thought,3,0
WMST,WMST,W,3922,The Jazz Age: fictional representations of Jewish-American and African-America women in the city,4,0
ANTH,ANTH,G,4344,Inka Empire,3,0
PHLB,PHIL,C,1010,Methods and Problems of Philosophical Thought,3,0
PHLB,PHIL,V,3751,Political Philosophy,3,0
HIST,HSJR,G,8414,"Communications, Knowledge, and Power Since the Enlightenment: The United States and the World",4,0
ENGB,ENGL,BC,3138,a d--d mob of scribbling women,3,0
ENGB,ENGL,BC,3138,"Transformation, Transgression, & Desire",3,0
CHEM,CHEM,S,1501,General Chemistry Laboratory Lecture,0,0
CHEM,CHEM,S,1501,General Chemistry Laboratory Lecture,0,0
CHEM,CHEM,S,1501,General Chemistry Laboratory Lecture,0,0
ENCL,ENGL,W,3034,Canterbury Tales,3,0
ENCL,ENGL,W,3920,Medieval English Texts: Gawain and the Green Knight,4,0
ENCL,CLEN,W,3927,Medieval Environments,4,0
ENCL,ENGL,W,4015,Vernacular Paleography,3,0
ENCL,ENCS,W,3806,Classical Myth and English Poetry,4,0
ENCL,ENGL,G,6002,Vernacular Paleography,3,0
ENCL,ENGL,W,3263,Literature in an Age of Revolution (1603-1660),3,0
ENCL,ENGL,W,3337,Shakespeare seminar,4,0
ENCL,ENGL,G,6133,17th Century Poetry,3,0
ENCL,ENGL,G,6101,"God, Politics, and Eros in the Works of Edmund Spenser",3,0
ENCL,CLEN,W,3792,Comparative European Novel,4,0
ENCL,ENGL,W,3950,Satire and Sensibility,4,0
ENCL,ENGL,W,4801,History of Novel I,3,0
ENCL,ENGL,W,3256,Country and City in 19th Century Novel,3,0
ENCL,ENGL,W,4405,"Dickens, Thackeray, Eliot",3,0
ENCL,ENGL,W,4402,Romantic Poetry,3,0
ENCL,ENGL,W,3732,Postmodern Poetries,4,0
ENCL,ENGL,W,3966,"Literature, Culture and War in the 20th and 21st Centuries",4,0
ENCL,ENGL,W,3730,"Modern Texts: Yeats, Eliot, Auden",4,0
BUSI,BUSI,K,3998,Math Methods for Business,1,0
ENCL,CLEN,W,4560,Backgrounds to Contemporary Theory,3,0
ENCL,ENGL,G,6507,Seminar in Literary Geographies,4,0
ENCL,ENGL,G,6215,[ANEN] The Dialectical Image,3,0
ENCL,ENGL,W,3875,"DuBois, Henry James, William James",3,0
ENCL,ENGL,W,3150,"Novels of Immigration, Relocation, Diaspora",3,0
ENCL,ENGL,W,3715,"Bellow, Ellison, and Roth",4,0
ENCL,ENGL,W,3740,"Wright, Ellison",4,0
ENCL,ENGL,W,3980,Writing Machines,4,0
ENCL,ENGL,W,4670,American Film Genres,3,0
ENCL,ENGL,G,6611,American Fiction and the Other Arts,3,0
ENCL,ENGL,G,6633,Contemporary African American Literature,3,0
ENCL,ENTA,W,3701,"Drama, Theatre, Theory",4,0
ENCL,ENGL,W,3965,Food Writing,4,0
ENCL,ENGL,W,3926,Dream Visions,4,0
ENCL,ENGL,W,3928,Questioning Gender in the Middle Ages,4,0
ENCL,ENGL,W,4791,Visionary Drama,3,0
ENCL,ENCS,W,4009,Ancient Narrative,3,0
ENCL,ENTA,W,3338,"Playing Shakespeare: Text, Film, Performance",4,0
ENCL,ENGL,W,4210,Writing Early Modern London,3,0
ENCL,ENGL,G,6128,Erasmus and Humanism,3,0
ENCL,ENGL,G,6704,Early Modern History Plays,3,0
ENCL,ENGL,W,3802,History of Novel II,3,0
ENCL,ENGL,W,3955,The Bildungsroman in Europe,4,0
ENCL,ENGL,W,3960,19th Century Thrillers,4,0
ENCL,ENGL,W,3732,20th C Poetry,3,0
ENCL,CLEN,W,3208,Modern Comparative Fiction,3,0
ENCL,ENGL,W,3967,Radical Poetries,4,0
ENCL,CLEN,G,6820,The Novel and Feminist Theory,3,0
ENCL,ENGL,G,6725,Theatricality,3,0
ENCL,ENGL,W,3740,Toni Morrison,4,0
ENCL,ENGL,W,4621,Harlem Renaissance,3,0
ENCL,ENGL,W,4634,American Fiction as American History,3,0
ENCL,JAZZ,W,4900,Jazz and the Literary Imagination,3,0
ENCL,ENGL,G,6613,American Realism and Naturalism,3,0
ENCL,ENGL,W,3723,"New York Intellectuals: Mailer, Baldwin, Arendt, Sontag",4,0
ENCL,ENTA,W,3785,Studies in Drama: Modern Drama and the Culture of Performance,4,0
ENCL,ENGL,W,3414,Literary Criticism Plato to Kant,3,0
ECON,ECON,W,4230,Economics of New York City,3,0
ECON,ECON,W,4700,Financial Crises,3,0
ENCL,ENTA,W,3970,Ibsen and Pinter,4,0
ENCL,ENGL,W,3140,Race and Sexuality,4,0
ENCL,ENGL,W,4607,American Literature 1865-1914,3,0
ENCL,ENGL,W,3931,Latina/o Countercultures,4,0
ENCL,ENGL,W,3981,Revolutions in Text and Technology,4,0
ENCL,ENGL,G,6002,England's Antiquities: The Disaster of Origin,3,0
ENCL,CLEN,G,6628,The Epistemology of Edward Said,3,0
ENCL,ENGL,G,6419,Nature and Law,3,0
EEEB,EEEB,W,4111,Ecosystem Ecology and Global Change,3,0
ENGB,ENGL,BC,3121,Public Speaking,3,0
SOCI,SOCI,S,3930,The Politics of Population,3,0
ANTH,ANTH,S,3920,Culture and Mental Health,3,0
ANTH,ANTH,V,3008,Maximum Cinemas: Indian and Nigerian Film Cultures,3,0
ANTH,ANTH,V,3106,"Post-Socialist China: State, Society, and Globalization",3,0
ANTH,ANTH,V,3761,Ethnographic Research:  Methods and Concepts,4,0
ANTH,ANTH,V,2006,Corruption in Critical Perspective,3,0
ANTH,ANTH,V,3831,Cultures and Ecomomies:  Explorations in Economic Anthropology,4,0
AMST,AMST,W,3930,Topics in American Studies: The Supreme Court in American History,4,0
ENCL,ENGL,G,6921,Media Archeology,3,0
WMST,WMST,G,8001,Feminist Pedagogy,1,0
WMST,WMST,V,3522,Senior Seminar II,4,0
WMST,WMST,V,3140,Race and Sexuality: Black Queers,4,0
CHEM,CHEM,G,4071,Inorganic Chemistry,4.5,0
WMST,WMST,W,4317,"Advanced Topics: Gender, Culture, and Rights",4,0
AHAR,AHIS,S,3030,Photography's Other Histories: Vernacular Photography from 1839 to the Present,3,0
LAWC,LAW,S,3150,Comparative Jurisprudence,3,0
IEOR,IEOR,E,4572,Operations Research in Telecommunications,3,0
ENCL,ENGL,W,3818,Renaissance Epic and Romance in England,4,0
RELI,RELI,W,4815,"Technology, Religion, Future",4,0
ANTH,ANTH,V,3879,The Medical Imaginary,4,0
APAM,APPH,E,6336,Advanced Topics in Radiation Therapy,0,0
RELI,RELI,V,3705,"Literature, Technology, Religion",3,0
HIST,HIST,W,3020,Roman Imperialism,3,0
HIST,HIST,G,8660,Spain's New Economic History,0,0
HIST,HIST,W,3701,Ottoman Empire,3,0
RELI,RELI,W,4035,Buddhist Contemplative Sciences,4,0
HIST,HIST,W,4677,Latin American Growth and Wellbeing in Historical Perspective,0,0
PLSB,POLS,W,4205,"Politics, Crime and Punishment",3,0
HIST,HIST,W,4677,Latin American Growth and Wellbeing in Historical Perspective,4,0
HIST,HIST,W,1002,Ancient History of Mesopotamia and Asia Minor,3,0
ENCL,ENTA,W,3941,American Theatre and Radical Politics After 1989,4,0
ENCL,ENGL,W,3731,Paranoid Postmodernism,4,0
ENCL,ENGL,W,3962,The Brontes,4,0
ENCL,ENGL,W,3951,Rhyme and Reason in the 18th century,4,0
ENCL,ENGL,W,3924,The Apocalypse in Medieval Literature,4,0
ENCL,ENGL,G,6229,Literary Artifacts,3,0
HIST,HIST,W,4065,Urban Culture in the Dutch Golden Age,4,0
HIST,HIST,W,4206,Power and Violence in Russian History,4,0
HIST,HIST,W,4917,Children of the Revolution,4,0
HIST,HIST,W,4859,Asian Migration to the U.S.,4,0
HIST,HIST,W,4923,Narratives of World War II,4,0
SOCI,SOCI,W,3322,Sociology of Emotions,3,0
SOCI,SOCI,W,3909,Deviance and Social Control,4,0
SOCI,SOCI,W,3965,Elites in America: Topics in American Studies,4,0
SOCI,SOCI,W,3214,Immigration and the Transformation of American Society,4,0
SOCI,SOCI,W,3980,Immigrant New York: The Changing American City,4,0
SOCI,SOCI,G,4550,Neighborhood Effect and Urban Poverty,3,0
SOCI,SOCI,G,4270,Social Demography,3,0
SOCI,SOCI,G,4138,Ethno-Religious Identity and Politics in the Middle East and South Asia,3,0
EEEB,EEEB,W,4112,Ichthyology,3,0
MUSI,MUSI,W,4463,Silence,3,0
MUSI,MUSI,V,3400,Topics in Music and Society,3,0
MUSI,MUSI,G,4122,Songs of the Troubadours,3,0
MUSI,MUSI,W,4332,Computational Theories of Music and Music Cognition,3,0
ENCL,ENGL,W,3947,Henry Fielding,4,0
ENCL,ENGL,W,3958,Multimedia Blake,4,0
ASTR,ASTR,W,3106,The Science of Space Exploration,3,0
ENCL,ENGL,W,3948,Amatory Fiction,4,0
PLSB,POLS,BC,3102,* Colloquium on Race and Modern Political Thought,4,0
ANTH,ANTH,G,4168,NOISE/SOUND ARCHAEOLOGY: EXCURSIONS INTO THE AURAL PAST,3,0
RELI,RELI,W,4509,Crime and Punishment in Jewish Culture,4,0
ANTH,ANTH,G,6049,"Arts of Magic, Scenes of Possession",3,0
AHAR,AHIS,W,3894,The Floating World,4,0
AHAR,AHIS,W,3966,The Printed Image and the Invention of the Viewer,4,0
AHAR,AHIS,W,3813,Materiality in the Middle Ages,4,0
AHAR,AHIS,G,8679,How Modern Art Came to New York:  The Armory Show in context,3,0
AHAR,AHIS,G,8753,Media Architectures:  Nineteenth Century to the Present,3,0
AHAR,AHIS,G,8708,New Releases:  Issues and Methods in Contemporary Art History,3,0
AHAR,AHIS,G,8458,"Sculptors' Drawings, Ghiberti to Bernini",3,0
PSYC,PSYC,W,3690,The Self in Social Context (Seminar),4,0
PSYC,PSYC,G,4475,Neurobiology of Social Behavior (Seminar),4,0
PSYC,PHPS,G,9600,Philosophy and Psychology of Action,0,0
PSYC,PSYC,W,2480,The Developing Brain,3,0
ENCL,CLEN,G,6872,New Reading Methods in Literary Studies,3,0
PHIL,PHIL,V,3552,Philosophical Problems of Climate Change,3,0
PHIL,PHIL,G,4455,Special Topics in Logic: Modal Logic,3,0
PHIL,PHIL,G,4490,Language and Mind,3,0
PHIL,PHIL,G,9991,Placement Seminar,3,0
PHIL,PHIL,W,3953,Philosophy and Literature: Shakespeare,3,0
PHIL,PHIL,V,3251,Kant,3,0
MELC,MDES,G,4144,Africa: Modernity and the Post Colonial Experience,4,0
ELEN,ELEN,E,6904,Topics in electrical and computer engineering,3,0
BIOS,BIOC,S,3502,Biochemistry:  Metabolism and Disease,4,0
POLS,POLS,W,3209,Business and Politics,3,0
POLS,POLS,W,4205,"Politics, Crime and Punishment",0,0
PSYC,PSYC,S,2635,Social and Organizational Psychology,3,0
POLS,POLS,G,8442,Democratic Responsiveness,0,0
POLS,POLS,G,8658,Constitution Making Process,3,3
POLS,POLS,G,8825,Domestic Politics & International Relations,3,3
POLS,POLS,G,8221,Political Psychology,3,3
POLS,POLS,G,8613,Interpretations of Democracy,4,0
POLS,POLS,G,8853,Normative & Empirical Perspectives on International Law,3,3
POLS,POLS,G,9208,Legislatures in Historical & Comparative Perspective,3,3
STAT,STAT,W,1000,Undergraduate Seminar in Statistics,1,0
MELC,MDES,W,3445,Societies & Cultures Across the Indian Ocean,3,0
HUMR,HRTS,G,4404,Human Rights of Women,3,0
HUMR,HRTS,G,4215,"The International Human Rights Movement: Past, Present and Future",3,0
CLAS,CLCV,V,3101,The Archaeology of Ancient Egypt and Nubia,3,0
CLAS,CLCV,G,6066,Ancient Cities: Urbanism in the Near Eastern and Mediterranean World,3,0
CLAS,ANCS,V,3995,The Major Seminar,3,0
CLAS,GREK,W,3980,The Post-Baccalaureate Seminar,3,0
CLAS,LATN,W,3908,The Post-Baccalaureate Seminar,3,0
MELC,MDES,W,4055,Crisis Works,4,0
CHMB,CHEM,BC,1010,Pumpkin Pie to CSI: Chemistry in Everyday Life,1,0
HIST,HIST,W,3307,Italy in the Wider World,3,0
HIST,HIST,G,8045,Colloquium on Roman History,4,0
HIST,HIST,W,3314,Modern France and its Empire: 1789-present,3,0
HIST,HIST,W,3523,History of Health Inequality in the Modern United States,3,0
HIST,HIST,W,3904,History of Finance,0,0
HIST,HIST,G,8365,New Directions in Twentieth Century British History,4,0
SIPX,EMPA,U,6223,The Political Environment of Policymaking,3,0
SIPX,EMPA,U,6035,Open Economy Macroeconomic Analysis,3,0
SIPX,EMPA,U,6233,International Political Economy,3,0
SIPX,EMPA,U,6237,Global Context of Policymaking,3,0
SIPX,EMPA,U,6600,Economic Setting of Public Policy,3,0
SIPX,EMPA,U,9225,Public Management Innovation,3,0
RELI,RELI,W,4215,Hinduism Here,4,0
ICLS,CPLS,W,4080,Magic and Modernity,3,0
RELI,RELI,W,4335,Shi'ism,4,0
ICLS,CPLS,W,3722,Narrative and Disability,4,0
HIST,HIST,W,3673,Latin American Popular Culture,0,0
HIST,HIST,W,3309,Victorian Worlds: British Society,3,0
AHAR,AHIS,G,4357,Gothic Architecture,3,0
AHAR,AHIS,G,6523,Foucault and the Arts,3,0
ASMB,HSME,W,3716,History of Islamic Societies,3,0
RELI,RELI,W,4723,Religious Experience and Mysticism,4,0
ECON,ECON,G,6290,Topics in Development Economics,3,0
GERL,CLGR,G,4420,Walter Benjamin,3,0
ENCL,CLEN,W,3851,,4,0
ENCL,CLEN,G,6550,"Representing Sex: Text, Performance, and Image in Historical Context",3,0
ECON,ECON,G,6413,Macro-Econometrics,3,0
HIST,HIST,G,9760,Research Colloquium in Precolonial African History,4,0
FILM,FILM,G,4310,Experimental Film and Media,3,0
GERL,CLGR,G,4480,Pathologies of the Subject in Literature and Thought,3,0
ENSB,EESC,BC,1011,Environmental Science Science I Lab,0,0
CSER,CSER,W,3911,Issues in Modern Native American Tribal Government,4,4
CSER,CSER,W,3915,Native American and Indigenous Film,4,0
PHIL,PHPS,G,9600,Philosophy and Psychology of Action,3,0
CLAS,GREK,V,3015,Philo of Alexandria: Historical Essays and the Contemplative Life,0,0
ICLS,CLPS,G,4200,Freud,4,0
ICLS,CLPS,G,4400,Psychoanalysis and Religion,4,0
EEEB,EEEB,G,4185,Insect Ecology and Conservation,3,0
EEEB,EEEB,W,4128,Management of Ecosystems and Landscapes,3,0
EEEB,EEEB,G,4184,Plant Conservation: Theory and Practice,3,0
EEEB,EEEB,W,4248,Introduction to Population Genetics,3,0
EEEB,EEEB,W,4601,Biological Systematics,3,0
EEEB,EEEB,G,4620,"Food, Ecology and Globalization.",3,0
EEEB,EEEB,W,4660,Fish Biodiversity: Systematics and Evolution,3,0
EEEB,EEEB,G,4789,Biogeography,3,0
BIOS,BIOL,W,4001,Advanced Genetic Analysis,3,0
EEEB,EEEB,G,4200,Natural History of the Mammals,3,0
ENCL,CLEN,W,4021,Medieval Romance,3,0
SLAL,RUSS,W,4350,"Moving to Advanced-Plus: Language, Culture, Society in Russian Today",0,0
SLAL,RUSS,V,3228,Russian Literature & Culture in the New Millennium,3,0
ELEN,EEOR,E,4650,Convex optimization for electrical engineering,3,0
PLSB,POLS,V,3103,Great Political Thinkers in the Black Intellectual Tradition,3,0
PEDB,PHED,BC,1500,Group Fitness Sampler,1,0
SLAL,RUSS,G,6042,"In Search of a Vanished Civilization: Soviet Culture , 1940s - 1970s",4,0
ECON,ECON,G,6253,Industrial Organization I,3,0
ELEN,ELEN,E,6907,Topics in electrical and computer engineering,3,0
MATH,MATH,G,4078,Theory and Practice of Multi-Asset Portfolio Management,3,0
MATH,MATH,G,4075,Mathematical Methods in Financial Price Analysis,3,0
MATH,MATH,G,4076,Capital Markets and Investments-Quantitative Approach,3,0
MATH,MATH,G,6306,Categorification,4.5,0
MATH,MATH,G,6255,Topics in Geometric Analysis,4.5,0
ECON,ECON,G,6420,Topics in Mathematical Economics,3,0
SLAL,CLRS,V,3302,"Fairy Tales Reloaded: Witches, Werewolves, Fools, and Post-Modern Fiction",3,0
SLAL,RUSS,W,4331,Chteniia po russkoi literaturu: Turgenev,3,0
SLAL,RUSS,W,4332,Chteniia po russkoi literaturu: Gogol,3,0
ARAF,AFAS,G,4993,EDITORIAL & WRITING COLLOQUIUM- AFAM MA Thesis,2,0
HIST,HIST,W,3315,Reformation Europe in Global Perspective,3,0
HIST,HIST,W,4920,Global Justice in Historical Perspective,4,0
ANTH,ANTH,V,3762,Native Meaning,4,0
WMST,WMST,V,3137,Feminist Sexual Politics in Historical Perspective,4,0
FYSB,FYSB,BC,1594,"Global Literature: Tradition and Modernity: Gandhi, India, and the West",3,0
ASTR,ASTR,W,3996,Current Research In Astrophysics,1,0
WPGS,WRIT,S,1101,Nonfiction Writing Workshop,3,0
ELEN,BMEE,E,4030,Neural control engineering,3,0
ELEN,BMEE,E,4400,Wavelet applications in biomedical image and signal processing,3,0
ELEN,EEOR,E,6616,Convex optimization,3,0
ELEN,CSEE,E,6868,System-on-chip platforms,3,0
ANTH,ANTH,S,3920,Madness and Culture,3,0
CEEM,CIEN,E,4140,"Environmental, Health, and Safety Concepts in Construction Processes",3,0
ENCL,ENGL,W,3974,Seminar in Literary Theory,4,0
BIOS,BIOL,W,3995,Topics In Biology: Neuroscience and The Law,1,0
ANTH,ANTH,V,3872,From Physics Labs to Oil Futures:  Social Studies of Energy,4,0
HUMR,HRTS,W,3925,Tools of Human Rights Advocacy: Documentary Film and New Media,3,0
RELI,RELI,W,4325,Sufism,4,0
SOCI,SOCI,G,4060,Sociological Methods,3,0
SOCI,SOCI,G,4062,Proseminar,1,1
SOCI,SOCI,G,4052,Methods Workshop,4,0
SOCI,SOCI,G,4061,Contemporary Theory,3,0
SOCI,SOCI,G,4064,Field Work,1,1
SOCI,SOCI,G,4066,Thesis Seminar,3,3
ANTH,ANTH,G,6667,Marx and Neoliberalism,3,0
HIST,HIST,W,3662,Slave Memory in Brazil: Public History and Audiovisual Narratives in Perspective,3,0
MATH,MATH,G,6245,Coherent Cohomology of Shimura Varieties,4.5,0
SIPX,INAF,U,6391,Conflict Resolution,3,0
POLS,POLS,G,4613,Politics & Religion,4,0
SIPX,INAF,U,6144,"Communication, Human Rights and Social Change",3,0
SIPX,INAF,U,6907,Principles and Techniques of Fundraising,3,0
SIPX,PUAF,U,6239,Comparative Urban Policy: Global Developing Cities,3,0
SIPX,REGN,U,6660,Security and International Politics of the Persian Gulf,3,0
SIPX,REGN,U,6719,Middle East Conflicts and Global Security,3,0
SIPX,REGN,U,6646,"Islam, Democracy and Secularism in Southeast Asia",3,0
SIPX,REGN,U,6530,Post-Soviet Russia: Business Practices and Legal Developments,3,0
SIPX,PUAF,U,6254,Development Practice Lab I,1,0
CBME,BMEE,E,4030,Neural control engineering,3,0
CBME,CHBM,E,4321,The genome and the cell,3,0
CBME,MEBM,E,4703,Molecular mechanics in biology,3,0
PSYB,PSYC,BC,3394,Metacognition,4,0
MELC,MDES,G,4256,"Palestineans in Israel, 1948 - 2013",4,0
CSER,CSER,W,3919,Modes of Inquiry,4,0
FRRP,FREN,W,1105,Accelerated Elementary French,8,0
MATH,APMA,E,4204,Functions of a Complex Variable,3,0
MATH,APMA,E,4200,Partial Differential Equations,3,0
MATH,APMA,E,4150,Applied Function Analysis,3,0
CEAC,CHEN,E,4001,Essentials of chemical engineering -- A,3,0
SIPX,INAF,U,8827,Program Evaluation for Development Applications,3,0
SIPX,SIPA,U,20,Gender Policy and Practice,0,0
CEAC,CHEN,E,4780,Quantitative methods in cell biology,3,0
CEAC,CHEN,E,4002,Essentials of chemical engineering -- B,3,0
ITAL,ITAL,G,4079,Boccaccio's <i>Decameron</i>,3,0
ITAL,ITAL,G,4010,"Italian Travel Literature to Jerusalem, Egypt and Asia (13th-17th c.)",3,0
GERL,CLGR,G,4270,Paradigms of the European Novel,3,0
EALC,EAAS,W,4102,Critical Approaches to East Asia in the Social Sciences,4,0
ENCL,CLEN,G,6028,Medieval Animals,4,0
ENCL,ENGL,W,3717,Literature and Film of the Boroughs,4,0
SIPX,INAF,U,6257,Land Use Planning and Public Policy,3,0
RELI,RELI,W,4720,Religion and Pragmatism,4,0
ENGB,ENGL,BC,3173,Eighteenth-Century Novel,3,0
SIPX,ENVP,U,6239,The Politics and Policy of Urban Sustainability,3,0
SIPX,REGN,U,6525,Media in Contemporary Ukraine,3,0
BIOS,BIOL,W,4082,Theoretical Foundations and Applications of Biophysical Methods,4,0
FRRP,FREN,W,3766,Transcribing/Writing Tales in Africa,3,0
SPPO,SPAN,W,3680,Excavating the Visual Present Tense:  Pre-Hispanic Imagery in the post-1992 Latin American Art World,3,0
SPPO,SPAN,W,3685,Mapping Early Modern Empire,3,0
SPPO,SPAN,G,6250,Mysticism and Avant-Garde,3,0
SPPO,SPAN,G,6333,East/West Frametale Narratives,3,0
PHIL,PHIL,G,4424,Modal Logic,3,0
PHIL,PHIL,V,3710,"Law, Liberty, and Morality",3,0
SIPX,ENVP,U,6220,Environmental Chemistry,2,0
SIPX,ENVP,U,6221,Risk Assessment and Environmental Toxicology,2,0
SIPX,ENVP,U,6115,Climatology,2,0
SIPX,ENVP,U,6116,Hydrology,2,0
SIPX,ENVP,U,6111,Principles of Ecology,2,0
SIPX,ENVP,U,6112,Urban Ecology,2,0
SIPX,ENVP,U,6241,"Earth Systems and Environmental Politics, Policy, and Management",3,0
HIST,HIST,W,4704,"Sunnis, Shias, and Others",4,0
SIPX,PUAF,U,6231,Challenges and Imperatives of Urban School Systems,3,0
